customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group
9391-TTOYH,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.5,470.2,No,13 - 24
1452-XRSJV,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,2066.0,No,37 - 48
3422-WJOYD,Male,No,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.35,1426.45,No,25 - 36
8242-SOQUO,Female,Yes,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.7,392.5,No,1 - 12
7460-ITWWP,Female,Yes,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.1,3861.45,No,37 - 48
7147-AYBAA,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.35,2552.9,No,37 - 48
7868-TMWMZ,Female,Yes,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,6668.35,No,49 - 60
4822-RVYBB,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,819.4,Yes,1 - 12
6732-FZUGP,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),94.9,4615.25,No,37 - 48
8436-BJUMM,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,2070.6,Yes,25 - 36
4184-TJFAN,Female,Yes,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.3,273.75,Yes,1 - 12
8329-GWVPJ,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,3557.7,No,49 - 60
1352-VHKAJ,Male,No,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.6,1957.1,No,25 - 36
4145-UQXUQ,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.1,729.95,Yes,1 - 12
2632-TACXW,Female,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.65,1416.75,No,61 - 72
8146-QQKZH,Female,No,Yes,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.85,5924.4,No,61 - 72
1767-CJKBA,Male,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.1,1697.7,No,61 - 72
6445-TNRXS,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.7,7849.85,No,61 - 72
4581-LNWUM,Female,No,No,No,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.15,649.4,No,13 - 24
4869-EPIUS,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,80.9,4557.5,No,49 - 60
9948-YPTDG,Male,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,3013.05,Yes,37 - 48
1236-WFCDV,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.45,1266.1,Yes,13 - 24
1915-OAKWD,Female,No,No,Yes,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.3,360.35,No,13 - 24
7296-PIXQY,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,1046.5,No,13 - 24
4883-QICIH,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,2347.9,Yes,25 - 36
3354-OADJP,Female,No,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.25,447.75,No,1 - 12
3524-WQDSG,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.3,4209.95,No,37 - 48
0810-DHDBD,Female,No,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.0,3877.65,No,49 - 60
4026-SKKHW,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.25,152.3,No,1 - 12
2829-HYVZP,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.8,572.2,No,25 - 36
8329-IBCTI,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.65,19.65,Yes,1 - 12
1271-SJBGZ,Male,Yes,No,No,No,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.65,526.95,Yes,1 - 12
3845-JHAMY,Female,No,Yes,Yes,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.5,552.7,No,13 - 24
7013-PSXHK,Female,No,No,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,80.75,3208.65,No,37 - 48
5669-SRAIP,Female,No,No,No,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,39.5,210.75,Yes,1 - 12
5981-ITEMU,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.1,3706.95,Yes,37 - 48
3486-NPGST,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.55,620.75,No,25 - 36
6941-PMGEP,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.0,412.5,Yes,1 - 12
1624-WOIWJ,Female,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.7,832.05,Yes,1 - 12
2074-GKOWZ,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,185.55,Yes,1 - 12
0376-YMCJC,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.6,1943.2,Yes,13 - 24
6100-FJZDG,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.05,505.9,No,25 - 36
4829-ZLJTK,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,112.4,8046.85,No,61 - 72
1730-VFMWO,Female,No,Yes,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.2,1815.3,No,25 - 36
7143-BQIBA,Male,No,No,No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.25,612.95,No,1 - 12
3800-LYTRK,Female,No,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.7,795.15,No,13 - 24
0634-SZPQA,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.05,2169.8,Yes,13 - 24
9646-NMHXE,Male,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.65,973.1,No,37 - 48
7030-NJVDP,Male,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,2210.2,No,13 - 24
5536-RTPWK,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,4853.75,Yes,49 - 60
8883-GRDWQ,Male,Yes,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.0,1055.9,No,13 - 24
6166-ILMNY,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,144.55,Yes,1 - 12
3097-NNSPB,Female,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.05,91.1,Yes,1 - 12
7771-ZONAT,Male,No,No,No,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),56.75,1304.85,No,13 - 24
0655-RBDUG,Male,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.05,713.0,Yes,1 - 12
2111-DWYHN,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21.1,21.1,No,1 - 12
4194-WHFCB,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.65,5580.8,No,49 - 60
4121-AGSIN,Female,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.5,1497.9,No,49 - 60
4361-BKAXE,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.5,4527.45,Yes,37 - 48
9845-PEEKO,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.2,4590.35,No,49 - 60
0455-XFASS,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,200.2,No,1 - 12
0301-KOBTQ,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.05,614.45,No,25 - 36
1751-NCDLI,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,4564.9,No,37 - 48
9878-TNQGW,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.95,171.15,Yes,1 - 12
9170-ARBTB,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.6,1012.4,No,49 - 60
4441-NIHPT,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.3,940.35,Yes,13 - 24
8999-BOHSE,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.7,1047.7,Yes,1 - 12
7241-AJHFS,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.65,2766.4,No,25 - 36
7029-RPUAV,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.45,1622.45,Yes,13 - 24
4546-FOKWR,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,1129.35,No,13 - 24
9036-CSKBW,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),107.45,5680.9,No,49 - 60
5832-TRLPB,Male,No,No,No,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.35,2243.9,No,25 - 36
8590-YFFQO,Male,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.95,4523.25,No,61 - 72
8659-IOOPU,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,100.45,7159.7,No,61 - 72
1338-CECEE,Male,No,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),68.5,2839.95,No,37 - 48
7439-DKZTW,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,No,1 - 12
4646-QZXTF,Female,No,Yes,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.25,580.1,No,1 - 12
4607-CHPCA,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.4,2178.6,Yes,25 - 36
9742-XOKTS,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,89.55,6038.55,No,61 - 72
6921-OZMFH,Male,No,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.7,259.4,No,1 - 12
9578-FOMUK,Male,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,324.15,No,13 - 24
4712-UYOOI,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.0,417.65,No,13 - 24
8824-RWFXJ,Male,No,Yes,Yes,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.15,168.15,Yes,1 - 12
7722-CVFXN,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.2,5637.85,No,49 - 60
8717-VCTXJ,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.55,839.4,No,37 - 48
7363-QTBIW,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.75,769.1,No,1 - 12
4159-NAAIX,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),97.45,6253.0,No,61 - 72
0971-QIFJK,Female,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.25,1641.8,No,61 - 72
9397-TZSHA,Female,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.6,1678.05,No,61 - 72
3391-JSQEW,Male,No,Yes,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2058.5,No,37 - 48
0343-QLUZP,Male,No,No,No,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),39.6,2424.5,No,49 - 60
9763-PDTKK,Female,No,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.4,387.2,Yes,1 - 12
2176-LVPNX,Female,Yes,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.85,6293.45,No,61 - 72
7627-JKIAZ,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.95,2839.65,Yes,37 - 48
3312-UUMZW,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.85,3145.9,No,25 - 36
1271-UODNO,Male,No,No,No,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),53.85,2200.7,No,37 - 48
8461-EFQYM,Female,No,No,No,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,24.25,914.4,No,37 - 48
6900-RBKER,Male,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),89.45,4577.75,No,49 - 60
6891-JPYFF,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.25,4997.5,No,37 - 48
1459-QNFQT,Male,No,Yes,Yes,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.5,4144.8,No,61 - 72
1047-NNCBF,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,1493.55,No,13 - 24
3696-XRIEN,Female,No,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.5,4179.1,No,49 - 60
4081-DYXAV,Female,No,No,No,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),44.85,893.55,Yes,13 - 24
0074-HDKDG,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.6,1611.0,No,25 - 36
8791-GFXLZ,Male,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.05,593.05,No,1 - 12
8111-SLLHI,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.65,4284.8,Yes,37 - 48
0927-LCSMG,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,74.65,544.55,Yes,1 - 12
9330-DHBFL,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,66.25,1533.8,No,13 - 24
0098-BOWSO,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.4,529.8,No,25 - 36
3452-ABWRL,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.05,3865.6,No,37 - 48
5859-HZYLF,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.15,515.75,No,25 - 36
8257-RZAHR,Female,No,Yes,No,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.7,941.0,Yes,13 - 24
5293-WXJAK,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.05,1133.65,Yes,1 - 12
3156-QLHBO,Male,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.25,48.35,No,1 - 12
2208-NQBCT,Female,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.95,2070.05,No,25 - 36
1779-PWPMG,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.65,8333.95,No,61 - 72
6621-NRZAK,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.0,1209.25,No,61 - 72
0831-JNISG,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.8,1396.25,No,61 - 72
0774-IFUVM,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.15,723.35,No,1 - 12
3082-WQRVY,Male,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,228.65,No,13 - 24
9553-DLCLU,Female,No,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.95,1161.75,No,13 - 24
1641-BYBTK,Male,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.2,98.35,No,1 - 12
2460-NGXBJ,Male,Yes,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.2,775.3,No,1 - 12
2446-ZKVAF,Male,No,Yes,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.8,1074.65,No,13 - 24
0841-NULXI,Male,No,No,No,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.55,35.55,Yes,1 - 12
3522-CDKHF,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.5,2324.7,No,25 - 36
1430-SFQSA,Male,No,No,No,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,35.6,1072.6,No,25 - 36
0411-EZJZE,Female,No,No,No,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.25,170.5,No,1 - 12
7851-WZEKY,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,196.9,Yes,1 - 12
8844-TONUD,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.65,1162.85,Yes,13 - 24
8807-ARQET,Female,No,No,No,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,40.35,1677.85,No,37 - 48
8992-CEUEN,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,18.85,18.85,No,1 - 12
4320-QMLLA,Male,No,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,54.85,370.4,No,1 - 12
8777-PVYGU,Female,No,Yes,No,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,64.3,3410.6,No,49 - 60
8292-ITGYJ,Female,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.65,1138.8,No,37 - 48
6870-ZWMNX,Male,No,Yes,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),76.1,5264.25,No,61 - 72
0621-CXBKL,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,18.7,1005.7,No,49 - 60
5268-DSMNQ,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),97.95,5936.55,No,61 - 72
5334-JLAXU,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.1,5475.9,No,49 - 60
4086-YQSNZ,Female,Yes,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.4,224.05,Yes,1 - 12
6242-MBHPK,Female,Yes,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2326.05,No,13 - 24
5868-CZJDR,Male,No,No,Yes,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.35,31.35,Yes,1 - 12
9359-UGBTK,Female,No,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.35,4991.5,No,61 - 72
0135-NMXAP,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.75,1052.4,Yes,1 - 12
4782-OSFXZ,Female,Yes,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.7,5831.2,No,61 - 72
6479-OAUSD,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.9,510.8,No,25 - 36
7129-ACFOG,Female,No,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.8,283.95,No,1 - 12
4189-NAKJS,Male,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),51.55,1295.4,No,25 - 36
5562-BETPV,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,19.65,No,1 - 12
1282-IHQAC,Male,Yes,No,No,No,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),44.05,3011.65,No,61 - 72
9127-FHJBZ,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.0,8093.15,No,61 - 72
6270-OMFIW,Male,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.4,5610.25,Yes,49 - 60
1641-RQDAY,Female,Yes,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,3217.65,No,25 - 36
0107-WESLM,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.85,19.85,Yes,1 - 12
6994-ORCWG,Female,No,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.25,773.2,No,13 - 24
1346-UFHAX,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,No,13 - 24
3992-YWPKO,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.9,669.45,Yes,1 - 12
2933-XEUJM,Female,No,No,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,79.2,3593.8,No,37 - 48
0125-LZQXK,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1553.95,Yes,13 - 24
5461-QKNTN,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,3953.15,No,37 - 48
4835-YSJMR,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.8,1971.15,No,37 - 48
8399-YNDCH,Male,Yes,No,No,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.05,1236.15,Yes,13 - 24
3164-YAXFY,Male,No,No,No,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.75,3196.0,No,49 - 60
0887-WBJVH,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,93.45,4872.2,No,49 - 60
4660-IRIBM,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.9,1500.5,No,13 - 24
5673-FSSMF,Female,No,No,No,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.15,60.15,Yes,1 - 12
7670-ZBPOQ,Female,No,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.05,3478.75,No,49 - 60
8089-UZWLX,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.05,7413.55,No,61 - 72
0080-OROZO,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3532.0,No,25 - 36
